event_id,timestamp,session_id,anonymous_or_synthetic_member_id,channel,device_type,event_name,page_or_feature,outcome,duration_ms,source_system,application_id,attempt_number,error_category,vendor_result,api_duration_ms
evt-00519,2025-01-16T12:00:00Z,d11-app-05,synthetic-member-d11-app-05,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0085,1,,,0
evt-00520,2025-01-16T12:01:00Z,d11-app-05,synthetic-member-d11-app-05,mobile,phone,application_started,account_opening,success,900,account_opening,app-0085,1,,,0
evt-00521,2025-01-16T12:02:00Z,d11-app-05,synthetic-member-d11-app-05,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0085,1,,,900
evt-00522,2025-01-16T12:03:00Z,d11-app-05,synthetic-member-d11-app-05,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0085,1,,verified,1100
evt-00523,2025-01-16T12:04:00Z,d11-app-05,synthetic-member-d11-app-05,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0085,1,,,0
evt-00524,2025-01-16T12:05:00Z,d11-app-05,synthetic-member-d11-app-05,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0085,1,,,0
evt-00525,2025-01-16T12:45:00Z,d11-app-06,synthetic-member-d11-app-06,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0086,1,,,0
evt-00526,2025-01-16T12:46:00Z,d11-app-06,synthetic-member-d11-app-06,mobile,phone,application_started,account_opening,success,900,account_opening,app-0086,1,,,0
evt-00527,2025-01-16T12:47:00Z,d11-app-06,synthetic-member-d11-app-06,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0086,1,,,900
evt-00528,2025-01-16T12:48:00Z,d11-app-06,synthetic-member-d11-app-06,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0086,1,,verified,1100
evt-00529,2025-01-16T12:49:00Z,d11-app-06,synthetic-member-d11-app-06,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0086,1,,,0
evt-00530,2025-01-16T12:50:00Z,d11-app-06,synthetic-member-d11-app-06,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0086,1,,,0
evt-00531,2025-01-16T13:30:00Z,d11-app-07,synthetic-member-d11-app-07,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0087,1,,,0
evt-00532,2025-01-16T13:31:00Z,d11-app-07,synthetic-member-d11-app-07,mobile,phone,application_started,account_opening,success,900,account_opening,app-0087,1,,,0
evt-00533,2025-01-16T13:32:00Z,d11-app-07,synthetic-member-d11-app-07,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0087,1,,,900
evt-00534,2025-01-16T13:33:00Z,d11-app-07,synthetic-member-d11-app-07,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0087,1,,verified,1100
evt-00535,2025-01-16T13:34:00Z,d11-app-07,synthetic-member-d11-app-07,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0087,1,,,0
evt-00536,2025-01-16T13:35:00Z,d11-app-07,synthetic-member-d11-app-07,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0087,1,,,0
evt-00537,2025-01-16T14:15:00Z,d11-app-08,synthetic-member-d11-app-08,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0088,1,,,0
evt-00538,2025-01-16T14:16:00Z,d11-app-08,synthetic-member-d11-app-08,mobile,phone,application_started,account_opening,success,900,account_opening,app-0088,1,,,0
evt-00539,2025-01-16T14:17:00Z,d11-app-08,synthetic-member-d11-app-08,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0088,1,,,900
evt-00540,2025-01-16T14:18:00Z,d11-app-08,synthetic-member-d11-app-08,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0088,1,,verified,1100
evt-00541,2025-01-16T14:19:00Z,d11-app-08,synthetic-member-d11-app-08,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0088,1,,,0
evt-00542,2025-01-16T14:20:00Z,d11-app-08,synthetic-member-d11-app-08,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0088,1,,,0
evt-00543,2025-01-16T15:40:00Z,d11-service,synthetic-member-d11-service,web,desktop,login_success,login,success,380,harbor_api,,0,,,0
evt-00544,2025-01-16T15:41:00Z,d11-service,synthetic-member-d11-service,web,desktop,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00545,2025-01-17T09:00:00Z,d12-app-01,synthetic-member-d12-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0089,1,,,0
evt-00546,2025-01-17T09:01:00Z,d12-app-01,synthetic-member-d12-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0089,1,,,0
evt-00547,2025-01-17T09:02:00Z,d12-app-01,synthetic-member-d12-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0089,1,,,520
evt-00548,2025-01-17T09:03:00Z,d12-app-01,synthetic-member-d12-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0089,1,,verified,700
evt-00549,2025-01-17T09:04:00Z,d12-app-01,synthetic-member-d12-app-01,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0089,1,,,0
evt-00550,2025-01-17T09:05:00Z,d12-app-01,synthetic-member-d12-app-01,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0089,1,,,0
evt-00551,2025-01-17T09:45:00Z,d12-app-02,synthetic-member-d12-app-02,web,desktop,page_view,account_opening,success,420,member_web,app-0090,1,,,0
evt-00552,2025-01-17T09:46:00Z,d12-app-02,synthetic-member-d12-app-02,web,desktop,application_started,account_opening,success,900,account_opening,app-0090,1,,,0
evt-00553,2025-01-17T09:47:00Z,d12-app-02,synthetic-member-d12-app-02,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0090,1,,,520
evt-00554,2025-01-17T09:48:00Z,d12-app-02,synthetic-member-d12-app-02,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0090,1,,verified,700
evt-00555,2025-01-17T09:49:00Z,d12-app-02,synthetic-member-d12-app-02,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0090,1,,,0
evt-00556,2025-01-17T09:50:00Z,d12-app-02,synthetic-member-d12-app-02,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0090,1,,,0
evt-00557,2025-01-17T10:30:00Z,d12-app-03,synthetic-member-d12-app-03,web,desktop,page_view,account_opening,success,420,member_web,app-0091,1,,,0
evt-00558,2025-01-17T10:31:00Z,d12-app-03,synthetic-member-d12-app-03,web,desktop,application_started,account_opening,success,900,account_opening,app-0091,1,,,0
evt-00559,2025-01-17T10:32:00Z,d12-app-03,synthetic-member-d12-app-03,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0091,1,,,520
evt-00560,2025-01-17T10:33:00Z,d12-app-03,synthetic-member-d12-app-03,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0091,1,,verified,700
evt-00561,2025-01-17T10:34:00Z,d12-app-03,synthetic-member-d12-app-03,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0091,1,,,0
evt-00562,2025-01-17T11:15:00Z,d12-app-04,synthetic-member-d12-app-04,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0092,1,,,0
evt-00563,2025-01-17T11:16:00Z,d12-app-04,synthetic-member-d12-app-04,mobile,phone,application_started,account_opening,success,900,account_opening,app-0092,1,,,0
evt-00564,2025-01-17T11:17:00Z,d12-app-04,synthetic-member-d12-app-04,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0092,1,,,900
evt-00565,2025-01-17T11:18:00Z,d12-app-04,synthetic-member-d12-app-04,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0092,1,,verified,1100
evt-00566,2025-01-17T11:19:00Z,d12-app-04,synthetic-member-d12-app-04,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0092,1,,,0
evt-00567,2025-01-17T11:20:00Z,d12-app-04,synthetic-member-d12-app-04,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0092,1,,,0
evt-00568,2025-01-17T12:00:00Z,d12-app-05,synthetic-member-d12-app-05,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0093,1,,,0
evt-00569,2025-01-17T12:01:00Z,d12-app-05,synthetic-member-d12-app-05,mobile,phone,application_started,account_opening,success,900,account_opening,app-0093,1,,,0
evt-00570,2025-01-17T12:02:00Z,d12-app-05,synthetic-member-d12-app-05,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0093,1,,,900
evt-00571,2025-01-17T12:03:00Z,d12-app-05,synthetic-member-d12-app-05,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0093,1,,verified,1100
evt-00572,2025-01-17T12:04:00Z,d12-app-05,synthetic-member-d12-app-05,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0093,1,,,0
evt-00573,2025-01-17T12:05:00Z,d12-app-05,synthetic-member-d12-app-05,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0093,1,,,0
evt-00574,2025-01-17T12:45:00Z,d12-app-06,synthetic-member-d12-app-06,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0094,1,,,0
evt-00575,2025-01-17T12:46:00Z,d12-app-06,synthetic-member-d12-app-06,mobile,phone,application_started,account_opening,success,900,account_opening,app-0094,1,,,0
evt-00576,2025-01-17T12:47:00Z,d12-app-06,synthetic-member-d12-app-06,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0094,1,,,900
evt-00577,2025-01-17T12:48:00Z,d12-app-06,synthetic-member-d12-app-06,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0094,1,,verified,1100
evt-00578,2025-01-17T12:49:00Z,d12-app-06,synthetic-member-d12-app-06,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0094,1,,,0
evt-00579,2025-01-17T12:50:00Z,d12-app-06,synthetic-member-d12-app-06,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0094,1,,,0
evt-00580,2025-01-17T13:30:00Z,d12-app-07,synthetic-member-d12-app-07,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0095,1,,,0
evt-00581,2025-01-17T13:31:00Z,d12-app-07,synthetic-member-d12-app-07,mobile,phone,application_started,account_opening,success,900,account_opening,app-0095,1,,,0
evt-00582,2025-01-17T13:32:00Z,d12-app-07,synthetic-member-d12-app-07,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0095,1,,,900
evt-00583,2025-01-17T13:33:00Z,d12-app-07,synthetic-member-d12-app-07,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0095,1,,verified,1100
evt-00584,2025-01-17T13:34:00Z,d12-app-07,synthetic-member-d12-app-07,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0095,1,,,0
evt-00585,2025-01-17T13:35:00Z,d12-app-07,synthetic-member-d12-app-07,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0095,1,,,0
evt-00586,2025-01-17T14:15:00Z,d12-app-08,synthetic-member-d12-app-08,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0096,1,,,0
evt-00587,2025-01-17T14:16:00Z,d12-app-08,synthetic-member-d12-app-08,mobile,phone,application_started,account_opening,success,900,account_opening,app-0096,1,,,0
evt-00588,2025-01-17T14:17:00Z,d12-app-08,synthetic-member-d12-app-08,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0096,1,,,900
evt-00589,2025-01-17T14:18:00Z,d12-app-08,synthetic-member-d12-app-08,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0096,1,,verified,1100
evt-00590,2025-01-17T14:19:00Z,d12-app-08,synthetic-member-d12-app-08,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0096,1,,,0
evt-00591,2025-01-17T14:20:00Z,d12-app-08,synthetic-member-d12-app-08,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0096,1,,,0
evt-00592,2025-01-17T15:40:00Z,d12-service,synthetic-member-d12-service,mobile,phone,login_success,login,success,380,harbor_api,,0,,,0
evt-00593,2025-01-17T15:41:00Z,d12-service,synthetic-member-d12-service,mobile,phone,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00594,2025-01-18T09:00:00Z,d13-app-01,synthetic-member-d13-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0097,1,,,0
evt-00595,2025-01-18T09:01:00Z,d13-app-01,synthetic-member-d13-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0097,1,,,0
evt-00596,2025-01-18T09:02:00Z,d13-app-01,synthetic-member-d13-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0097,1,,,520
evt-00597,2025-01-18T09:03:00Z,d13-app-01,synthetic-member-d13-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0097,1,,verified,700
evt-00598,2025-01-18T09:04:00Z,d13-app-01,synthetic-member-d13-app-01,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0097,1,,,0
evt-00599,2025-01-18T09:05:00Z,d13-app-01,synthetic-member-d13-app-01,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0097,1,,,0
evt-00600,2025-01-18T09:45:00Z,d13-app-02,synthetic-member-d13-app-02,web,desktop,page_view,account_opening,success,420,member_web,app-0098,1,,,0
evt-00601,2025-01-18T09:46:00Z,d13-app-02,synthetic-member-d13-app-02,web,desktop,application_started,account_opening,success,900,account_opening,app-0098,1,,,0
evt-00602,2025-01-18T09:47:00Z,d13-app-02,synthetic-member-d13-app-02,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0098,1,,,520
evt-00603,2025-01-18T09:48:00Z,d13-app-02,synthetic-member-d13-app-02,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0098,1,,verified,700
evt-00604,2025-01-18T09:49:00Z,d13-app-02,synthetic-member-d13-app-02,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0098,1,,,0
evt-00605,2025-01-18T10:30:00Z,d13-app-03,synthetic-member-d13-app-03,web,desktop,page_view,account_opening,success,420,member_web,app-0099,1,,,0
evt-00606,2025-01-18T10:31:00Z,d13-app-03,synthetic-member-d13-app-03,web,desktop,application_started,account_opening,success,900,account_opening,app-0099,1,,,0
evt-00607,2025-01-18T10:32:00Z,d13-app-03,synthetic-member-d13-app-03,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0099,1,,,520
evt-00608,2025-01-18T10:33:00Z,d13-app-03,synthetic-member-d13-app-03,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0099,1,,verified,700
evt-00609,2025-01-18T10:34:00Z,d13-app-03,synthetic-member-d13-app-03,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0099,1,,,0
evt-00610,2025-01-18T10:35:00Z,d13-app-03,synthetic-member-d13-app-03,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0099,1,,,0
evt-00611,2025-01-18T11:15:00Z,d13-app-04,synthetic-member-d13-app-04,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0100,1,,,0
evt-00612,2025-01-18T11:16:00Z,d13-app-04,synthetic-member-d13-app-04,mobile,phone,application_started,account_opening,success,900,account_opening,app-0100,1,,,0
evt-00613,2025-01-18T11:17:00Z,d13-app-04,synthetic-member-d13-app-04,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0100,1,,,900
evt-00614,2025-01-18T11:18:00Z,d13-app-04,synthetic-member-d13-app-04,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0100,1,,verified,1100
evt-00615,2025-01-18T11:19:00Z,d13-app-04,synthetic-member-d13-app-04,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0100,1,,,0
evt-00616,2025-01-18T11:20:00Z,d13-app-04,synthetic-member-d13-app-04,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0100,1,,,0
evt-00617,2025-01-18T12:00:00Z,d13-app-05,synthetic-member-d13-app-05,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0101,1,,,0
evt-00618,2025-01-18T12:01:00Z,d13-app-05,synthetic-member-d13-app-05,mobile,phone,application_started,account_opening,success,900,account_opening,app-0101,1,,,0
evt-00619,2025-01-18T12:02:00Z,d13-app-05,synthetic-member-d13-app-05,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0101,1,,,900
evt-00620,2025-01-18T12:03:00Z,d13-app-05,synthetic-member-d13-app-05,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0101,1,,verified,1100
evt-00621,2025-01-18T12:04:00Z,d13-app-05,synthetic-member-d13-app-05,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0101,1,,,0
evt-00622,2025-01-18T12:05:00Z,d13-app-05,synthetic-member-d13-app-05,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0101,1,,,0
evt-00623,2025-01-18T12:45:00Z,d13-app-06,synthetic-member-d13-app-06,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0102,1,,,0
evt-00624,2025-01-18T12:46:00Z,d13-app-06,synthetic-member-d13-app-06,mobile,phone,application_started,account_opening,success,900,account_opening,app-0102,1,,,0
evt-00625,2025-01-18T12:47:00Z,d13-app-06,synthetic-member-d13-app-06,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0102,1,,,900
evt-00626,2025-01-18T12:48:00Z,d13-app-06,synthetic-member-d13-app-06,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0102,1,,verified,1100
evt-00627,2025-01-18T12:49:00Z,d13-app-06,synthetic-member-d13-app-06,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0102,1,,,0
evt-00628,2025-01-18T12:50:00Z,d13-app-06,synthetic-member-d13-app-06,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0102,1,,,0
evt-00629,2025-01-18T13:30:00Z,d13-app-07,synthetic-member-d13-app-07,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0103,1,,,0
evt-00630,2025-01-18T13:31:00Z,d13-app-07,synthetic-member-d13-app-07,mobile,phone,application_started,account_opening,success,900,account_opening,app-0103,1,,,0
evt-00631,2025-01-18T13:32:00Z,d13-app-07,synthetic-member-d13-app-07,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0103,1,,,900
evt-00632,2025-01-18T13:33:00Z,d13-app-07,synthetic-member-d13-app-07,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0103,1,,verified,1100
evt-00633,2025-01-18T13:34:00Z,d13-app-07,synthetic-member-d13-app-07,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0103,1,,,0
evt-00634,2025-01-18T13:35:00Z,d13-app-07,synthetic-member-d13-app-07,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0103,1,,,0
evt-00635,2025-01-18T14:15:00Z,d13-app-08,synthetic-member-d13-app-08,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0104,1,,,0
evt-00636,2025-01-18T14:16:00Z,d13-app-08,synthetic-member-d13-app-08,mobile,phone,application_started,account_opening,success,900,account_opening,app-0104,1,,,0
evt-00637,2025-01-18T14:17:00Z,d13-app-08,synthetic-member-d13-app-08,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0104,1,,,900
evt-00638,2025-01-18T14:18:00Z,d13-app-08,synthetic-member-d13-app-08,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0104,1,,verified,1100
evt-00639,2025-01-18T14:19:00Z,d13-app-08,synthetic-member-d13-app-08,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0104,1,,,0
evt-00640,2025-01-18T14:20:00Z,d13-app-08,synthetic-member-d13-app-08,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0104,1,,,0
evt-00641,2025-01-18T15:40:00Z,d13-service,synthetic-member-d13-service,web,desktop,login_success,login,success,380,harbor_api,,0,,,0
evt-00642,2025-01-18T15:41:00Z,d13-service,synthetic-member-d13-service,web,desktop,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00643,2025-01-19T09:00:00Z,d14-app-01,synthetic-member-d14-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0105,1,,,0
evt-00644,2025-01-19T09:01:00Z,d14-app-01,synthetic-member-d14-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0105,1,,,0
evt-00645,2025-01-19T09:02:00Z,d14-app-01,synthetic-member-d14-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0105,1,,,520
evt-00646,2025-01-19T09:03:00Z,d14-app-01,synthetic-member-d14-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0105,1,,verified,700
evt-00647,2025-01-19T09:04:00Z,d14-app-01,synthetic-member-d14-app-01,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0105,1,,,0
evt-00648,2025-01-19T09:45:00Z,d14-app-02,synthetic-member-d14-app-02,web,desktop,page_view,account_opening,success,420,member_web,app-0106,1,,,0
evt-00649,2025-01-19T09:46:00Z,d14-app-02,synthetic-member-d14-app-02,web,desktop,application_started,account_opening,success,900,account_opening,app-0106,1,,,0
evt-00650,2025-01-19T09:47:00Z,d14-app-02,synthetic-member-d14-app-02,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0106,1,,,520
evt-00651,2025-01-19T09:48:00Z,d14-app-02,synthetic-member-d14-app-02,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0106,1,,verified,700
evt-00652,2025-01-19T09:49:00Z,d14-app-02,synthetic-member-d14-app-02,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0106,1,,,0
evt-00653,2025-01-19T09:50:00Z,d14-app-02,synthetic-member-d14-app-02,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0106,1,,,0
evt-00654,2025-01-19T10:30:00Z,d14-app-03,synthetic-member-d14-app-03,web,desktop,page_view,account_opening,success,420,member_web,app-0107,1,,,0
evt-00655,2025-01-19T10:31:00Z,d14-app-03,synthetic-member-d14-app-03,web,desktop,application_started,account_opening,success,900,account_opening,app-0107,1,,,0
evt-00656,2025-01-19T10:32:00Z,d14-app-03,synthetic-member-d14-app-03,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0107,1,,,520
evt-00657,2025-01-19T10:33:00Z,d14-app-03,synthetic-member-d14-app-03,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0107,1,,verified,700
evt-00658,2025-01-19T10:34:00Z,d14-app-03,synthetic-member-d14-app-03,web,desktop,application_submitted,account_opening,success,800,account_opening,app-0107,1,,,0
evt-00659,2025-01-19T10:35:00Z,d14-app-03,synthetic-member-d14-app-03,web,desktop,application_completed,account_opening,success,1100,account_opening,app-0107,1,,,0
evt-00660,2025-01-19T11:15:00Z,d14-app-04,synthetic-member-d14-app-04,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0108,1,,,0
evt-00661,2025-01-19T11:16:00Z,d14-app-04,synthetic-member-d14-app-04,mobile,phone,application_started,account_opening,success,900,account_opening,app-0108,1,,,0
evt-00662,2025-01-19T11:17:00Z,d14-app-04,synthetic-member-d14-app-04,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0108,1,,,900
evt-00663,2025-01-19T11:18:00Z,d14-app-04,synthetic-member-d14-app-04,mobile,phone,identity_verification_failed,identity_verification,failure,1400,identity_provider,app-0108,1,verification_unavailable,retryable_failure,2400
evt-00664,2025-01-19T12:00:00Z,d14-app-05,synthetic-member-d14-app-05,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0109,1,,,0
evt-00665,2025-01-19T12:01:00Z,d14-app-05,synthetic-member-d14-app-05,mobile,phone,application_started,account_opening,success,900,account_opening,app-0109,1,,,0
evt-00666,2025-01-19T12:02:00Z,d14-app-05,synthetic-member-d14-app-05,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0109,1,,,900
evt-00667,2025-01-19T12:03:00Z,d14-app-05,synthetic-member-d14-app-05,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0109,1,,verified,1100
evt-00668,2025-01-19T12:04:00Z,d14-app-05,synthetic-member-d14-app-05,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0109,1,,,0
evt-00669,2025-01-19T12:05:00Z,d14-app-05,synthetic-member-d14-app-05,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0109,1,,,0
evt-00670,2025-01-19T12:45:00Z,d14-app-06,synthetic-member-d14-app-06,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0110,1,,,0
evt-00671,2025-01-19T12:46:00Z,d14-app-06,synthetic-member-d14-app-06,mobile,phone,application_started,account_opening,success,900,account_opening,app-0110,1,,,0
evt-00672,2025-01-19T12:47:00Z,d14-app-06,synthetic-member-d14-app-06,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0110,1,,,900
evt-00673,2025-01-19T12:48:00Z,d14-app-06,synthetic-member-d14-app-06,mobile,phone,identity_verification_failed,identity_verification,failure,1400,identity_provider,app-0110,1,verification_unavailable,retryable_failure,2400
evt-00674,2025-01-19T13:30:00Z,d14-app-07,synthetic-member-d14-app-07,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0111,1,,,0
evt-00675,2025-01-19T13:31:00Z,d14-app-07,synthetic-member-d14-app-07,mobile,phone,application_started,account_opening,success,900,account_opening,app-0111,1,,,0
evt-00676,2025-01-19T13:32:00Z,d14-app-07,synthetic-member-d14-app-07,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0111,1,,,900
evt-00677,2025-01-19T13:33:00Z,d14-app-07,synthetic-member-d14-app-07,mobile,phone,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0111,1,,verified,1100
evt-00678,2025-01-19T13:34:00Z,d14-app-07,synthetic-member-d14-app-07,mobile,phone,application_submitted,account_opening,success,800,account_opening,app-0111,1,,,0
evt-00679,2025-01-19T13:35:00Z,d14-app-07,synthetic-member-d14-app-07,mobile,phone,application_completed,account_opening,success,1100,account_opening,app-0111,1,,,0
evt-00680,2025-01-19T14:15:00Z,d14-app-08,synthetic-member-d14-app-08,mobile,phone,page_view,account_opening,success,420,mobile_app,app-0112,1,,,0
evt-00681,2025-01-19T14:16:00Z,d14-app-08,synthetic-member-d14-app-08,mobile,phone,application_started,account_opening,success,900,account_opening,app-0112,1,,,0
evt-00682,2025-01-19T14:17:00Z,d14-app-08,synthetic-member-d14-app-08,mobile,phone,identity_verification_started,identity_verification,success,700,identity_provider,app-0112,1,,,900
evt-00683,2025-01-19T14:18:00Z,d14-app-08,synthetic-member-d14-app-08,mobile,phone,identity_verification_failed,identity_verification,failure,1400,identity_provider,app-0112,1,verification_unavailable,retryable_failure,2400
evt-00684,2025-01-19T15:40:00Z,d14-service,synthetic-member-d14-service,mobile,phone,login_success,login,success,380,harbor_api,,0,,,0
evt-00685,2025-01-19T15:41:00Z,d14-service,synthetic-member-d14-service,mobile,phone,account_view,checking_summary,success,310,harbor_api,,0,,,0
evt-00686,2025-01-20T09:00:00Z,d15-app-01,synthetic-member-d15-app-01,web,desktop,page_view,account_opening,success,420,member_web,app-0113,1,,,0
evt-00687,2025-01-20T09:01:00Z,d15-app-01,synthetic-member-d15-app-01,web,desktop,application_started,account_opening,success,900,account_opening,app-0113,1,,,0
evt-00688,2025-01-20T09:02:00Z,d15-app-01,synthetic-member-d15-app-01,web,desktop,identity_verification_started,identity_verification,success,700,identity_provider,app-0113,1,,,520
evt-00689,2025-01-20T09:03:00Z,d15-app-01,synthetic-member-d15-app-01,web,desktop,identity_verification_completed,identity_verification,success,1500,identity_provider,app-0113,1,,verified,700
